Invoice ID,City,Product line,Unit price,Quantity,Date,Payment,Rating,year,month,day_of_week,profit,revenue,profit_margin,cost
407-63-8975,Yangon,Food and beverages,73.88,6,2019-03-23,Ewallet,4.4,2019,3,Saturday,443.28,436.3655627301587,1.0158455154585997,6.914437269841299
342-65-4817,Naypyitaw,Health and beauty,86.8,3,2019-01-28,Ewallet,9.9,2019,1,Monday,260.4,251.24616990809574,1.0364337099954704,9.153830091904233
130-98-8941,Naypyitaw,Fashion accessories,64.26,7,2019-02-09,Cash,5.7,2019,2,Saturday,449.82000000000005,412.81096339815855,1.0896512929239868,37.009036601841494
434-83-9547,Naypyitaw,Food and beverages,38.47,8,2019-01-23,Cash,7.7,2019,1,Wednesday,307.76,303.6700293800849,1.013468469800146,4.089970619915094
851-28-6367,Yangon,Sports and travel,15.5,10,2019-03-23,Ewallet,8.0,2019,3,Saturday,155.0,130.7503958769222,1.1854648619641994,24.249604123077802
824-88-3614,Naypyitaw,Health and beauty,34.31,8,2019-01-25,Ewallet,5.7,2019,1,Friday,274.48,236.1247714337261,1.1624362760983729,38.35522856627393
586-25-0848,Yangon,Sports and travel,12.34,7,2019-03-04,Credit card,6.7,2019,3,Monday,86.38,6.692456456342356,12.907069409191115,79.68754354365764
895-66-0685,Mandalay,Food and beverages,18.08,3,2019-03-05,Ewallet,8.0,2019,3,Tuesday,54.239999999999995,47.02577673842236,1.1534099755907543,7.2142232615776365
305-14-0245,Mandalay,Home and lifestyle,94.49,8,2019-03-03,Ewallet,7.5,2019,3,Sunday,755.92,712.6998697296069,1.06064282050001,43.22013027039305
732-04-5373,Mandalay,Home and lifestyle,46.47,4,2019-02-08,Cash,7.0,2019,2,Friday,185.88,169.52287463803836,1.0964891929592806,16.357125361961646
400-60-7251,Yangon,Home and lifestyle,74.07,1,2019-02-10,Ewallet,9.9,2019,2,Sunday,74.07,63.961947754276466,1.158032277011885,10.108052245723531
593-65-1552,Naypyitaw,Home and lifestyle,69.81,4,2019-01-28,Credit card,5.9,2019,1,Monday,279.24,249.26201881446602,1.1202669437089314,29.977981185533984
284-34-9626,Mandalay,Home and lifestyle,77.04,3,2019-02-11,Credit card,7.2,2019,2,Monday,231.12,192.24829544072333,1.2021953145028645,38.871704559276665
437-58-8131,Mandalay,Fashion accessories,73.52,2,2019-01-15,Ewallet,4.6,2019,1,Tuesday,147.04,66.75282450989108,2.2027532329843567,80.28717549010891
286-43-6208,Naypyitaw,Food and beverages,87.8,9,2019-03-16,Cash,9.2,2019,3,Saturday,790.1999999999999,786.4076208858651,1.0048224089052733,3.792379114134821
641-43-2399,Mandalay,Home and lifestyle,25.55,4,2019-01-26,Ewallet,5.7,2019,1,Saturday,102.2,60.565377347449385,1.6874327293249167,41.63462265255062
831-07-6050,Yangon,Electronic accessories,32.71,5,2019-03-19,Credit card,9.9,2019,3,Tuesday,163.55,107.11541216533907,1.5268577760551467,56.434587834660945
556-86-3144,Naypyitaw,Fashion accessories,74.29,1,2019-01-13,Cash,5.0,2019,1,Sunday,74.29,46.31137768821433,1.6041414379884857,27.978622311785678
848-24-9445,Naypyitaw,Health and beauty,43.7,2,2019-03-26,Cash,4.9,2019,3,Tuesday,87.4,71.80000359657588,1.217270134011081,15.599996403424127
856-22-8149,Yangon,Home and lifestyle,25.29,1,2019-03-23,Ewallet,6.1,2019,3,Saturday,25.29,3.297438928721043,7.669588594870224,21.992561071278956
699-01-4164,Naypyitaw,Health and beauty,41.5,4,2019-03-12,Credit card,8.2,2019,3,Tuesday,166.0,141.3180332011687,1.1746554649801564,24.681966798831283
420-11-4919,Naypyitaw,Food and beverages,71.39,5,2019-02-17,Credit card,5.5,2019,2,Sunday,356.95,354.39820800559494,1.0072003524192898,2.5517919944050256
606-80-4905,Naypyitaw,Sports and travel,19.15,6,2019-01-29,Credit card,6.8,2019,1,Tuesday,114.89999999999999,22.80924062862327,5.037432059698305,92.09075937137672
542-41-0513,Mandalay,Electronic accessories,57.49,4,2019-03-15,Cash,6.6,2019,3,Friday,229.96,189.70517489052978,1.212196768657995,40.254825109470225
426-39-2418,Naypyitaw,Electronic accessories,61.41,7,2019-01-14,Cash,9.8,2019,1,Monday,429.87,414.8564813160109,1.0361896688617787,15.013518683989117
875-46-5808,Mandalay,Health and beauty,25.9,10,2019-02-06,Ewallet,8.7,2019,2,Wednesday,259.0,229.74098075793165,1.1273565523466504,29.259019242068355
394-43-4238,Mandalay,Home and lifestyle,17.77,5,2019-02-15,Credit card,5.4,2019,2,Friday,88.85,49.272279542763634,1.8032451679627828,39.57772045723636
749-24-1565,Yangon,Health and beauty,23.03,9,2019-01-03,Ewallet,7.9,2019,1,Thursday,207.27,161.5497288093548,1.2830105103091805,45.72027119064522
672-51-8681,Naypyitaw,Electronic accessories,66.65,9,2019-01-04,Credit card,9.7,2019,1,Friday,599.85,557.5559070493024,1.0758562368651539,42.29409295069765
263-87-5680,Naypyitaw,Home and lifestyle,28.53,10,2019-03-18,Ewallet,7.8,2019,3,Monday,285.3,266.9062986268035,1.0689144522547036,18.393701373196482
573-58-9734,Mandalay,Fashion accessories,30.37,3,2019-03-28,Ewallet,5.1,2019,3,Thursday,91.11,7.26013232858989,12.549358038725442,83.84986767141011
817-69-8206,Mandalay,Electronic accessories,99.73,9,2019-03-02,Credit card,6.5,2019,3,Saturday,897.57,829.0469660418603,1.0826527769413246,68.52303395813975
888-02-0338,Yangon,Electronic accessories,26.23,9,2019-01-25,Ewallet,5.9,2019,1,Friday,236.07,167.95093205572402,1.4055891033797592,68.11906794427597
677-11-0152,Naypyitaw,Food and beverages,93.26,9,2019-01-16,Cash,8.8,2019,1,Wednesday,839.34,834.165892526736,1.0062027319980578,5.174107473264056
142-63-6033,Mandalay,Home and lifestyle,92.36,5,2019-03-20,Ewallet,4.9,2019,3,Wednesday,461.8,430.2444546747025,1.0733432935217164,31.55554532529748
656-16-1063,Mandalay,Sports and travel,46.42,3,2019-01-04,Credit card,4.4,2019,1,Friday,139.26,76.44134059000521,1.821789085920458,62.81865940999478
891-58-8335,Mandalay,Sports and travel,29.61,7,2019-03-11,Cash,6.5,2019,3,Monday,207.26999999999998,158.21213977696112,1.3100764599492678,49.05786022303887
802-43-8934,Yangon,Home and lifestyle,18.28,1,2019-03-22,Credit card,8.3,2019,3,Friday,18.28,8.180759399501765,2.2345113830280003,10.099240600498236
560-30-5617,Mandalay,Sports and travel,24.77,5,2019-03-24,Cash,8.5,2019,3,Sunday,123.85,-1.791960616789865,-69.11424215442081,125.64196061678986
319-74-2561,Yangon,Electronic accessories,94.64,3,2019-02-21,Cash,5.5,2019,2,Thursday,283.92,243.6217687786331,1.1654130967991776,40.2982312213669
549-03-9315,Mandalay,Fashion accessories,94.87,8,2019-02-12,Ewallet,8.7,2019,2,Tuesday,758.96,661.5198189416865,1.1472974478893172,97.44018105831357
790-29-1172,Mandalay,Food and beverages,57.34,3,2019-03-10,Credit card,7.9,2019,3,Sunday,172.02,165.689813611658,1.038205042605568,6.330186388342025
239-36-3640,Mandalay,Electronic accessories,45.35,6,2019-01-31,Ewallet,6.1,2019,1,Thursday,272.1,265.80681411491304,1.0236757883955763,6.2931858850869755
468-01-2051,Mandalay,Food and beverages,62.08,7,2019-03-06,Ewallet,5.4,2019,3,Wednesday,434.56,426.59124897067306,1.0186800621169676,7.968751029326966
389-25-3394,Naypyitaw,Electronic accessories,11.81,5,2019-02-17,Cash,9.4,2019,2,Sunday,59.050000000000004,23.603877882048742,2.5017075708948995,35.44612211795126
279-62-1445,Naypyitaw,Fashion accessories,12.54,1,2019-02-21,Cash,8.2,2019,2,Thursday,12.54,-34.47493750937636,-0.36374250124715723,47.01493750937636
213-72-6612,Yangon,Food and beverages,43.25,2,2019-03-20,Cash,6.2,2019,3,Wednesday,86.5,77.4253882370877,1.1172046013527828,9.074611762912298
746-68-6593,Naypyitaw,Sports and travel,87.16,2,2019-01-11,Credit card,9.7,2019,1,Friday,174.32,-3.2822142197900916,-53.110488324905354,177.60221421979008
836-82-5858,Mandalay,Health and beauty,69.37,9,2019-01-26,Ewallet,4.0,2019,1,Saturday,624.33,618.1990860472845,1.0099173778983015,6.130913952715613
583-72-1480,Naypyitaw,Electronic accessories,37.06,4,2019-01-31,Ewallet,9.7,2019,1,Thursday,148.24,108.63209222160825,1.3646059554628855,39.607907778391755
466-61-5506,Mandalay,Electronic accessories,90.7,6,2019-02-26,Cash,5.3,2019,2,Tuesday,544.2,506.0775014497718,1.0753293684090242,38.12249855022826
721-86-6247,Yangon,Home and lifestyle,63.42,8,2019-03-11,Ewallet,7.4,2019,3,Monday,507.36,469.30739698181316,1.081082470173939,38.05260301818686
289-65-5721,Mandalay,Fashion accessories,81.37,2,2019-01-26,Cash,6.5,2019,1,Saturday,162.74,124.17996968310896,1.3105173114093296,38.56003031689105
545-46-3100,Mandalay,Electronic accessories,10.59,3,2019-03-12,Credit card,8.7,2019,3,Tuesday,31.77,-24.860558179051065,-1.2779278635332987,56.630558179051064
418-02-5978,Mandalay,Health and beauty,84.09,9,2019-02-11,Cash,8.0,2019,2,Monday,756.8100000000001,722.4793621027965,1.0475178111624992,34.330637897203545
269-04-5750,Mandalay,Fashion accessories,73.82,4,2019-02-21,Cash,6.7,2019,2,Thursday,295.28,247.89432838526338,1.1911527057653875,47.38567161473659
157-13-5295,Yangon,Health and beauty,51.94,10,2019-03-09,Ewallet,6.5,2019,3,Saturday,519.4,513.5321952524276,1.0114263619726667,5.867804747572375
645-78-8093,Yangon,Sports and travel,93.14,2,2019-01-20,Ewallet,4.1,2019,1,Sunday,186.28,23.584929298665145,7.898264083858968,162.69507070133486
211-30-9270,Naypyitaw,Health and beauty,17.41,5,2019-01-28,Credit card,4.9,2019,1,Monday,87.05,60.8573423347025,1.430394372485795,26.192657665297496
755-12-3214,Naypyitaw,Fashion accessories,44.22,5,2019-03-05,Credit card,8.6,2019,3,Tuesday,221.1,200.59339930953422,1.102229688320014,20.50660069046579
346-84-3103,Mandalay,Electronic accessories,13.22,5,2019-03-02,Cash,4.3,2019,3,Saturday,66.10000000000001,-5.366823335147075,-12.316410634781697,71.46682333514708
478-06-7835,Yangon,Fashion accessories,89.69,1,2019-01-11,Ewallet,4.9,2019,1,Friday,89.69,-8.589222493732734,-10.442155860491885,98.27922249373273
540-11-4336,Yangon,Food and beverages,24.94,9,2019-01-11,Credit card,5.6,2019,1,Friday,224.46,222.4515015580491,1.0090289273297028,2.008498441950916
448-81-5016,Yangon,Health and beauty,59.77,2,2019-03-11,Credit card,5.8,2019,3,Monday,119.54,76.42120651191826,1.5642255004356307,43.11879348808175
142-72-4741,Naypyitaw,Fashion accessories,93.2,2,2019-02-28,Credit card,6.0,2019,2,Thursday,186.4,122.26093564336236,1.5246079953431126,64.13906435663765
217-58-1179,Yangon,Home and lifestyle,62.65,4,2019-01-05,Cash,4.2,2019,1,Saturday,250.6,224.63503262279892,1.1155873466130315,25.964967377201088
376-02-8238,Mandalay,Home and lifestyle,93.87,8,2019-02-02,Credit card,8.3,2019,2,Saturday,750.96,709.6059774746781,1.0582774438745446,41.354022525321945
530-90-9855,Yangon,Home and lifestyle,47.59,8,2019-01-01,Cash,5.7,2019,1,Tuesday,380.72,354.47908505580153,1.074026694522944,26.24091494419851
866-05-7563,Mandalay,Electronic accessories,81.4,3,2019-02-09,Cash,4.8,2019,2,Saturday,244.20000000000002,167.08158597563593,1.4615614196743956,77.11841402436409
604-70-6476,Yangon,Fashion accessories,17.94,5,2019-01-23,Ewallet,6.8,2019,1,Wednesday,89.7,-0.3163054052476042,-283.58668082128645,90.0163054052476
799-71-1548,Yangon,Electronic accessories,77.72,4,2019-01-07,Credit card,8.8,2019,1,Monday,310.88,243.09167020016642,1.278859122338562,67.78832979983358
785-13-7708,Mandalay,Food and beverages,73.06,7,2019-01-14,Credit card,4.2,2019,1,Monday,511.42,502.4667267264915,1.0178186391203214,8.953273273508508
845-51-0542,Mandalay,Food and beverages,46.55,9,2019-02-02,Ewallet,6.4,2019,2,Saturday,418.95,413.0693212942855,1.0142365419133244,5.880678705714505
662-47-5456,Naypyitaw,Fashion accessories,35.19,10,2019-03-17,Credit card,8.4,2019,3,Sunday,351.9,332.6094077432373,1.0579977349036813,19.290592256762665
883-17-4236,Naypyitaw,Sports and travel,14.39,2,2019-03-02,Credit card,7.2,2019,3,Saturday,28.78,-140.4746317338015,-0.20487684961180688,169.2546317338015
290-68-2984,Yangon,Home and lifestyle,23.75,4,2019-03-16,Cash,5.2,2019,3,Saturday,95.0,75.81204435550933,1.2530990399693167,19.187955644490664
704-11-6354,Yangon,Home and lifestyle,58.9,8,2019-01-06,Cash,8.9,2019,1,Sunday,471.2,445.70503287992534,1.0572014342206073,25.49496712007466
110-48-7033,Mandalay,Fashion accessories,32.62,4,2019-01-29,Cash,9.0,2019,1,Tuesday,130.48,80.18302299520329,1.627277135807234,50.2969770047967
366-93-0948,Yangon,Electronic accessories,66.35,1,2019-01-31,Credit card,9.7,2019,1,Thursday,66.35,0.10709078571150599,619.5677766221792,66.24290921428849
729-09-9681,Yangon,Home and lifestyle,25.91,6,2019-02-05,Ewallet,8.7,2019,2,Tuesday,155.46,142.42182499498685,1.0915461868675822,13.03817500501317
151-16-1484,Yangon,Electronic accessories,32.25,4,2019-02-13,Ewallet,6.5,2019,2,Wednesday,129.0,114.33135540836116,1.1282994025501258,14.668644591638845
380-94-4661,Naypyitaw,Electronic accessories,65.94,4,2019-02-07,Credit card,6.9,2019,2,Thursday,263.76,225.77784606186427,1.1682279931385668,37.98215393813572
850-41-9669,Yangon,Electronic accessories,75.06,9,2019-03-19,Ewallet,6.2,2019,3,Tuesday,675.54,667.687766386326,1.0117603377042117,7.852233613674038
821-07-3596,Naypyitaw,Fashion accessories,16.45,4,2019-03-07,Ewallet,5.6,2019,3,Thursday,65.8,-3.0423732990094976,-21.62785218415585,68.8423732990095
655-85-5130,Mandalay,Fashion accessories,38.3,4,2019-03-13,Cash,5.7,2019,3,Wednesday,153.2,120.55236806682231,1.2708170105383667,32.64763193317768
447-15-7839,Yangon,Sports and travel,22.24,10,2019-02-09,Cash,4.2,2019,2,Saturday,222.39999999999998,52.86525809255474,4.206921672653701,169.53474190744524
154-74-7179,Mandalay,Sports and travel,54.45,1,2019-02-26,Ewallet,7.9,2019,2,Tuesday,54.45,19.72530444008978,2.760413668918368,34.724695559910224
253-12-6086,Yangon,Sports and travel,98.4,7,2019-03-12,Credit card,8.7,2019,3,Tuesday,688.8000000000001,546.814519225997,1.2596593100252353,141.9854807740031
808-65-0703,Naypyitaw,Home and lifestyle,35.47,4,2019-03-14,Credit card,6.9,2019,3,Thursday,141.88,101.11523499816268,1.4031515626955526,40.76476500183732
571-94-0759,Mandalay,Food and beverages,74.6,10,2019-01-08,Cash,9.5,2019,1,Tuesday,746.0,742.7592922278018,1.004363065943582,3.24070777219818
144-51-6085,Yangon,Home and lifestyle,70.74,4,2019-01-05,Credit card,4.4,2019,1,Saturday,282.96,244.41958863003674,1.1576813527343732,38.54041136996322
731-14-2199,Yangon,Home and lifestyle,35.54,10,2019-01-04,Ewallet,7.0,2019,1,Friday,355.4,316.3183058334351,1.1235517940183464,39.08169416656488
783-09-1637,Mandalay,Sports and travel,67.43,5,2019-03-06,Ewallet,6.3,2019,3,Wednesday,337.15000000000003,232.12097038413418,1.452475402985153,105.02902961586585
687-15-1097,Naypyitaw,Health and beauty,21.12,2,2019-01-03,Cash,9.7,2019,1,Thursday,42.24,14.83896669056477,2.8465593919594108,27.40103330943523
126-54-1082,Yangon,Home and lifestyle,21.54,9,2019-01-07,Credit card,8.8,2019,1,Monday,193.85999999999999,168.4209069468758,1.1510447456570718,25.4390930531242
633-91-1052,Yangon,Home and lifestyle,12.03,2,2019-01-27,Cash,5.1,2019,1,Sunday,24.06,9.31526600499495,2.582856999155876,14.744733995005049
477-24-6490,Mandalay,Health and beauty,99.71,6,2019-02-26,Ewallet,7.9,2019,2,Tuesday,598.26,570.3344355852885,1.0489634899671694,27.9255644147115
566-19-5475,Mandalay,Fashion accessories,47.97,7,2019-01-07,Cash,6.2,2019,1,Monday,335.78999999999996,288.58859857022117,1.1635594810870307,47.2014014297788
526-86-8552,Naypyitaw,Home and lifestyle,21.82,10,2019-01-07,Cash,7.1,2019,1,Monday,218.2,171.53459886856183,1.2720465809186137,46.665401131438166
376-56-3573,Naypyitaw,Fashion accessories,95.42,4,2019-02-02,Ewallet,6.4,2019,2,Saturday,381.68,307.7265287374787,1.2403220533697015,73.9534712625213
537-72-0426,Naypyitaw,Fashion accessories,70.99,10,2019-03-20,Cash,5.7,2019,3,Wednesday,709.9,611.5743111576006,1.1607747203382144,98.32568884239939
828-61-5674,Yangon,Sports and travel,44.02,10,2019-03-20,Credit card,9.6,2019,3,Wednesday,440.20000000000005,354.1424246246479,1.2430027282570388,86.05757537535216
136-08-6195,Yangon,Home and lifestyle,69.96,8,2019-02-15,Credit card,6.4,2019,2,Friday,559.68,522.7032630162214,1.0707413547992928,36.97673698377859
523-38-0215,Naypyitaw,Home and lifestyle,37.0,1,2019-03-06,Credit card,7.9,2019,3,Wednesday,37.0,1.081678139732034,34.206108675882156,35.918321860267966
490-29-1201,Yangon,Sports and travel,15.34,1,2019-01-06,Cash,6.5,2019,1,Sunday,15.34,-81.77735682158111,-0.18758248733164926,97.11735682158111
667-92-0055,Yangon,Health and beauty,99.83,6,2019-03-04,Ewallet,8.5,2019,3,Monday,598.98,592.0113628187872,1.0117711206555775,6.96863718121277
565-17-3836,Yangon,Health and beauty,47.67,4,2019-03-12,Cash,9.1,2019,3,Tuesday,190.68,160.24358242398486,1.189938449425601,30.43641757601515
498-41-1961,Mandalay,Health and beauty,66.68,5,2019-02-20,Cash,7.6,2019,2,Wednesday,333.40000000000003,324.9123016436358,1.0261230440134999,8.48769835636428
593-95-4461,Naypyitaw,Home and lifestyle,74.86,1,2019-03-24,Cash,6.9,2019,3,Sunday,74.86,56.91063686845851,1.3153955766305883,17.94936313154149
226-71-3580,Naypyitaw,Sports and travel,23.75,9,2019-01-31,Cash,9.5,2019,1,Thursday,213.75,97.98510779022861,2.181453945609843,115.76489220977139
283-79-9594,Mandalay,Food and beverages,48.51,7,2019-01-25,Credit card,5.2,2019,1,Friday,339.57,337.2573051063339,1.0068573604148825,2.31269489366613
430-60-3493,Yangon,Home and lifestyle,94.88,7,2019-02-03,Cash,4.2,2019,2,Sunday,664.16,641.8929426635223,1.0346896746427543,22.267057336477656
139-20-0155,Mandalay,Electronic accessories,40.3,10,2019-01-24,Credit card,7.0,2019,1,Thursday,403.0,379.7564993255244,1.0612063275171268,23.243500674475655
558-80-4082,Naypyitaw,Electronic accessories,27.85,7,2019-03-14,Ewallet,6.0,2019,3,Thursday,194.95000000000002,187.76920859374704,1.038242646172031,7.1807914062529665
278-97-7759,Yangon,Electronic accessories,62.48,1,2019-02-18,Cash,4.7,2019,2,Monday,62.48,10.083618249505044,6.196188555934953,52.39638175049495
316-68-6352,Yangon,Food and beverages,36.36,2,2019-01-21,Cash,7.1,2019,1,Monday,72.72,70.55938305785602,1.0306212561463632,2.1606169421439803
585-03-5943,Mandalay,Health and beauty,18.11,10,2019-03-13,Ewallet,5.9,2019,3,Wednesday,181.1,138.12979446754468,1.3110857125220128,42.970205532455296
211-05-0490,Naypyitaw,Electronic accessories,51.92,5,2019-03-03,Cash,7.5,2019,3,Sunday,259.6,194.30722965801522,1.3360285176053481,65.29277034198482
727-75-6477,Naypyitaw,Electronic accessories,28.84,4,2019-03-29,Cash,6.4,2019,3,Friday,115.36,37.060942867696625,3.1127108776434036,78.29905713230337
744-02-5987,Yangon,Home and lifestyle,78.38,6,2019-01-10,Ewallet,5.8,2019,1,Thursday,470.28,430.57365492524576,1.0922173119989143,39.706345074754225
307-83-9164,Yangon,Home and lifestyle,60.01,4,2019-01-25,Cash,4.5,2019,1,Friday,240.04,201.59768979796593,1.190688247670693,38.442310202034065
779-06-0012,Naypyitaw,Home and lifestyle,88.61,1,2019-01-19,Cash,7.7,2019,1,Saturday,88.61,56.4001688465047,1.5710945873434463,32.2098311534953
446-47-6729,Naypyitaw,Fashion accessories,99.82,2,2019-01-02,Credit card,6.7,2019,1,Wednesday,199.64,168.054020608667,1.1879513461024807,31.585979391332987
573-10-3877,Mandalay,Health and beauty,39.01,1,2019-03-12,Credit card,4.7,2019,3,Tuesday,39.01,-3.841385137278202,-10.155191058931512,42.8513851372782
735-06-4124,Naypyitaw,Food and beverages,48.61,1,2019-02-25,Cash,4.4,2019,2,Monday,48.61,45.470776295675364,1.069038269413122,3.1392237043246327
439-54-7422,Yangon,Electronic accessories,51.19,4,2019-03-18,Credit card,4.7,2019,3,Monday,204.76,179.54222332313472,1.1404559674605292,25.217776676865274
396-90-2219,Mandalay,Electronic accessories,14.96,8,2019-02-23,Cash,8.6,2019,2,Saturday,119.68,105.6614372070564,1.1326743527581642,14.018562792943607
411-77-0180,Yangon,Electronic accessories,72.2,7,2019-03-26,Ewallet,4.3,2019,3,Tuesday,505.40000000000003,475.6693352452974,1.0625027987969222,29.730664754702616
286-01-5402,Yangon,Sports and travel,40.23,7,2019-03-30,Cash,9.6,2019,3,Saturday,281.60999999999996,204.44491246850006,1.3774370640961249,77.16508753149989
803-17-8013,Yangon,Home and lifestyle,88.79,8,2019-02-17,Cash,4.1,2019,2,Sunday,710.32,695.8339733318928,1.0208182227705025,14.486026668107241
512-98-1403,Yangon,Electronic accessories,26.48,3,2019-03-21,Ewallet,4.7,2019,3,Thursday,79.44,23.104210678940028,3.4383342977568683,56.33578932105997
848-42-2560,Yangon,Fashion accessories,81.91,2,2019-03-05,Cash,7.8,2019,3,Tuesday,163.82,142.63814188755384,1.148500659305731,21.181858112446157
532-59-7201,Mandalay,Sports and travel,79.93,6,2019-01-31,Cash,5.5,2019,1,Thursday,479.58000000000004,414.73886859464426,1.156342065611241,64.84113140535581
181-94-6432,Naypyitaw,Fashion accessories,69.33,2,2019-02-05,Ewallet,9.7,2019,2,Tuesday,138.66,112.79700202051151,1.2292879909590633,25.862997979488483
870-76-1733,Yangon,Food and beverages,14.23,5,2019-02-01,Credit card,4.4,2019,2,Friday,71.15,68.84214338954637,1.0335238924417929,2.3078566104536384
423-64-4619,Yangon,Health and beauty,15.55,9,2019-03-07,Cash,5.0,2019,3,Thursday,139.95000000000002,102.67709953901337,1.3630108430052055,37.272900460986655
227-07-4446,Naypyitaw,Electronic accessories,78.13,10,2019-02-10,Cash,4.4,2019,2,Sunday,781.3,743.121941363678,1.0513752272827022,38.1780586363219
174-36-3675,Naypyitaw,Food and beverages,99.37,2,2019-02-14,Cash,5.2,2019,2,Thursday,198.74,192.1742541618304,1.0341655851186007,6.565745838169614
428-83-5800,Naypyitaw,Food and beverages,21.08,3,2019-02-09,Cash,7.3,2019,2,Saturday,63.239999999999995,54.187211531247655,1.167065036434509,9.052788468752343
603-07-0961,Naypyitaw,Electronic accessories,74.79,5,2019-01-10,Cash,4.9,2019,1,Thursday,373.95000000000005,303.7593620676753,1.2310731674393194,70.19063793232475
704-20-4138,Naypyitaw,Health and beauty,29.67,7,2019-03-11,Credit card,8.1,2019,3,Monday,207.69,170.762127842547,1.2162532911952393,36.92787215745302
787-15-1757,Naypyitaw,Health and beauty,44.07,4,2019-02-18,Ewallet,8.4,2019,2,Monday,176.28,132.95972701420493,1.325814996455031,43.320272985795086
649-11-3678,Naypyitaw,Food and beverages,22.93,9,2019-02-26,Cash,5.5,2019,2,Tuesday,206.37,198.48394779994044,1.03973143565246,7.886052200059576
622-20-1945,Naypyitaw,Health and beauty,39.42,1,2019-01-18,Cash,8.4,2019,1,Friday,39.42,-8.60624811545695,-4.580393159848726,48.02624811545695
372-94-8041,Yangon,Health and beauty,15.26,6,2019-02-15,Ewallet,9.8,2019,2,Friday,91.56,46.7763562244113,1.9573991518436689,44.7836437755887
563-91-7120,Yangon,Fashion accessories,61.77,5,2019-03-08,Cash,6.7,2019,3,Friday,308.85,282.2932990392358,1.0940748542425482,26.55670096076419
746-54-5508,Yangon,Home and lifestyle,21.52,6,2019-01-17,Credit card,9.4,2019,1,Thursday,129.12,107.5913930783401,1.2000959956525923,21.528606921659904
276-54-0879,Mandalay,Sports and travel,97.74,4,2019-03-12,Ewallet,6.4,2019,3,Tuesday,390.96,262.4726106691704,1.4895268462612257,128.4873893308296
815-11-1168,Yangon,Food and beverages,99.78,5,2019-03-09,Cash,5.4,2019,3,Saturday,498.9,496.271838552809,1.0052958101649592,2.628161447190966
719-76-3868,Naypyitaw,Food and beverages,94.26,4,2019-03-12,Cash,8.6,2019,3,Tuesday,377.04,375.0978474993227,1.0051777223293206,1.9421525006773175
730-61-8757,Mandalay,Health and beauty,51.13,4,2019-01-25,Credit card,4.0,2019,1,Friday,204.52,168.75443823327737,1.2119384956103032,35.765561766722634
340-66-0321,Yangon,Electronic accessories,36.36,4,2019-03-25,Cash,7.6,2019,3,Monday,145.44,106.75869507981513,1.3623246321179356,38.68130492018487
868-81-1752,Mandalay,Home and lifestyle,22.02,9,2019-02-07,Cash,6.8,2019,2,Thursday,198.18,154.57204815873519,1.2821205538823057,43.607951841264814
634-97-8956,Yangon,Food and beverages,32.9,3,2019-02-17,Credit card,9.1,2019,2,Sunday,98.69999999999999,91.1820714936242,1.0824496349252326,7.5179285063757835
566-71-1091,Yangon,Fashion accessories,77.02,5,2019-02-03,Cash,5.5,2019,2,Sunday,385.09999999999997,300.44915725796955,1.2817476458066683,84.65084274203045
442-48-3607,Yangon,Food and beverages,23.48,2,2019-03-14,Credit card,7.9,2019,3,Thursday,46.96,37.6471302864024,1.2473726321966505,9.312869713597596
835-16-0096,Naypyitaw,Sports and travel,14.7,5,2019-03-24,Ewallet,8.5,2019,3,Sunday,73.5,29.015780316472302,2.5331043728048197,44.4842196835277
527-09-6272,Yangon,Electronic accessories,28.45,5,2019-03-21,Credit card,9.1,2019,3,Thursday,142.25,125.51880509714375,1.1332963207378157,16.731194902856245
898-04-2717,Yangon,Fashion accessories,76.4,9,2019-03-19,Ewallet,7.5,2019,3,Tuesday,687.6,641.9593879740455,1.0710957934114669,45.64061202595448
692-27-8933,Mandalay,Sports and travel,57.95,6,2019-02-24,Cash,5.2,2019,2,Sunday,347.70000000000005,229.6367873353649,1.5141302229255365,118.06321266463516
633-09-3463,Naypyitaw,Electronic accessories,47.65,3,2019-03-28,Credit card,9.5,2019,3,Thursday,142.95,73.0224737317872,1.9576165075570815,69.92752626821279
416-13-5917,Naypyitaw,Food and beverages,97.03,5,2019-01-30,Ewallet,9.3,2019,1,Wednesday,485.15,475.4256141183637,1.0204540638805701,9.724385881636273
150-89-8043,Yangon,Sports and travel,44.65,3,2019-02-14,Cash,6.2,2019,2,Thursday,133.95,43.43803867486068,3.083702765740254,90.51196132513931
135-84-8019,Yangon,Fashion accessories,77.93,9,2019-02-27,Ewallet,7.6,2019,2,Wednesday,701.3700000000001,681.1327287506303,1.0297112007618399,20.237271249369826
441-94-7118,Yangon,Electronic accessories,71.95,1,2019-02-04,Cash,7.3,2019,2,Monday,71.95,-2.202487091267926,-32.66761484562431,74.15248709126793
725-96-3778,Naypyitaw,Home and lifestyle,89.25,8,2019-01-20,Cash,4.7,2019,1,Sunday,714.0,666.4185386386487,1.0713987660945778,47.581461361351366
531-80-1784,Yangon,Electronic accessories,26.02,7,2019-03-28,Cash,5.1,2019,3,Thursday,182.14,145.98081230671926,1.2476982222657242,36.15918769328074
400-45-1220,Mandalay,Health and beauty,13.5,10,2019-02-27,Credit card,4.8,2019,2,Wednesday,135.0,87.27852067299153,1.5467723210594695,47.72147932700847
860-79-0874,Naypyitaw,Fashion accessories,99.3,10,2019-02-15,Credit card,6.6,2019,2,Friday,993.0,941.1704345199701,1.0550692664994994,51.8295654800299
